   Time[sec]         Fxb               Fyb               Fzb               Mxb               Myb               Mzb           
   1.322500000E+02   1.141845086E+03   0.000000000E+00  -2.046908008E+04   0.000000000E+00  -4.867037325E-03   0.000000000E+00
   1.322600000E+02   1.141845115E+03   0.000000000E+00  -2.046907971E+04   0.000000000E+00  -4.871735837E-03   0.000000000E+00
   1.322700000E+02   1.141845145E+03   0.000000000E+00  -2.046907935E+04   0.000000000E+00  -4.876431958E-03   0.000000000E+00
   1.322800000E+02   1.141845174E+03   0.000000000E+00  -2.046907898E+04   0.000000000E+00  -4.881125682E-03   0.000000000E+00
   1.322900000E+02   1.141845204E+03   0.000000000E+00  -2.046907861E+04   0.000000000E+00  -4.885817027E-03   0.000000000E+00
   1.323000000E+02   1.141845233E+03   0.000000000E+00  -2.046907824E+04   0.000000000E+00  -4.890505963E-03   0.000000000E+00
   1.323100000E+02   1.141845263E+03   0.000000000E+00  -2.046907787E+04   0.000000000E+00  -4.895192506E-03   0.000000000E+00
   1.323200000E+02   1.141845293E+03   0.000000000E+00  -2.046907750E+04   0.000000000E+00  -4.899876647E-03   0.000000000E+00
   1.323300000E+02   1.141845322E+03   0.000000000E+00  -2.046907713E+04   0.000000000E+00  -4.904558395E-03   0.000000000E+00
   1.323400000E+02   1.141845352E+03   0.000000000E+00  -2.046907676E+04   0.000000000E+00  -4.909237734E-03   0.000000000E+00
   1.323500000E+02   1.141845382E+03   0.000000000E+00  -2.046907639E+04   0.000000000E+00  -4.913914672E-03   0.000000000E+00
   1.323600000E+02   1.141845411E+03   0.000000000E+00  -2.046907602E+04   0.000000000E+00  -4.918589213E-03   0.000000000E+00
   1.323700000E+02   1.141845441E+03   0.000000000E+00  -2.046907565E+04   0.000000000E+00  -4.923261335E-03   0.000000000E+00
   1.323800000E+02   1.141845471E+03   0.000000000E+00  -2.046907528E+04   0.000000000E+00  -4.927931059E-03   0.000000000E+00
   1.323900000E+02   1.141845501E+03   0.000000000E+00  -2.046907491E+04   0.000000000E+00  -4.932598364E-03   0.000000000E+00
   1.324000000E+02   1.141845531E+03   0.000000000E+00  -2.046907454E+04   0.000000000E+00  -4.937263264E-03   0.000000000E+00
   1.324100000E+02   1.141845561E+03   0.000000000E+00  -2.046907416E+04   0.000000000E+00  -4.941925748E-03   0.000000000E+00
   1.324200000E+02   1.141845590E+03   0.000000000E+00  -2.046907379E+04   0.000000000E+00  -4.946585810E-03   0.000000000E+00
   1.324300000E+02   1.141845620E+03   0.000000000E+00  -2.046907342E+04   0.000000000E+00  -4.951243463E-03   0.000000000E+00
   1.324400000E+02   1.141845650E+03   0.000000000E+00  -2.046907304E+04   0.000000000E+00  -4.955898701E-03   0.000000000E+00
   1.324500000E+02   1.141845680E+03   0.000000000E+00  -2.046907267E+04   0.000000000E+00  -4.960551505E-03   0.000000000E+00
   1.324600000E+02   1.141845710E+03   0.000000000E+00  -2.046907230E+04   0.000000000E+00  -4.965201897E-03   0.000000000E+00
   1.324700000E+02   1.141845740E+03   0.000000000E+00  -2.046907192E+04   0.000000000E+00  -4.969849859E-03   0.000000000E+00
   1.324800000E+02   1.141845770E+03   0.000000000E+00  -2.046907155E+04   0.000000000E+00  -4.974495405E-03   0.000000000E+00
   1.324900000E+02   1.141845800E+03   0.000000000E+00  -2.046907117E+04   0.000000000E+00  -4.979138514E-03   0.000000000E+00
   1.325000000E+02   1.141845831E+03   0.000000000E+00  -2.046907080E+04   0.000000000E+00  -4.983779196E-03   0.000000000E+00
   1.325100000E+02   1.141845861E+03   0.000000000E+00  -2.046907042E+04   0.000000000E+00  -4.988417448E-03   0.000000000E+00
   1.325200000E+02   1.141845891E+03   0.000000000E+00  -2.046907005E+04   0.000000000E+00  -4.993053270E-03   0.000000000E+00
   1.325300000E+02   1.141845921E+03   0.000000000E+00  -2.046906967E+04   0.000000000E+00  -4.997686661E-03   0.000000000E+00
   1.325400000E+02   1.141845951E+03   0.000000000E+00  -2.046906929E+04   0.000000000E+00  -5.002317608E-03   0.000000000E+00
   1.325500000E+02   1.141845981E+03   0.000000000E+00  -2.046906891E+04   0.000000000E+00  -5.006946121E-03   0.000000000E+00
   1.325600000E+02   1.141846012E+03   0.000000000E+00  -2.046906854E+04   0.000000000E+00  -5.011572201E-03   0.000000000E+00
   1.325700000E+02   1.141846042E+03   0.000000000E+00  -2.046906816E+04   0.000000000E+00  -5.016195839E-03   0.000000000E+00
   1.325800000E+02   1.141846072E+03   0.000000000E+00  -2.046906778E+04   0.000000000E+00  -5.020817029E-03   0.000000000E+00
   1.325900000E+02   1.141846103E+03   0.000000000E+00  -2.046906740E+04   0.000000000E+00  -5.025435777E-03   0.000000000E+00
   1.326000000E+02   1.141846133E+03   0.000000000E+00  -2.046906702E+04   0.000000000E+00  -5.030052078E-03   0.000000000E+00
   1.326100000E+02   1.141846163E+03   0.000000000E+00  -2.046906665E+04   0.000000000E+00  -5.034665937E-03   0.000000000E+00
   1.326200000E+02   1.141846194E+03   0.000000000E+00  -2.046906627E+04   0.000000000E+00  -5.039277345E-03   0.000000000E+00
   1.326300000E+02   1.141846224E+03   0.000000000E+00  -2.046906589E+04   0.000000000E+00  -5.043886296E-03   0.000000000E+00
   1.326400000E+02   1.141846255E+03   0.000000000E+00  -2.046906551E+04   0.000000000E+00  -5.048492803E-03   0.000000000E+00
   1.326500000E+02   1.141846285E+03   0.000000000E+00  -2.046906513E+04   0.000000000E+00  -5.053096855E-03   0.000000000E+00
   1.326600000E+02   1.141846316E+03   0.000000000E+00  -2.046906475E+04   0.000000000E+00  -5.057698447E-03   0.000000000E+00
   1.326700000E+02   1.141846346E+03   0.000000000E+00  -2.046906436E+04   0.000000000E+00  -5.062297590E-03   0.000000000E+00
   1.326800000E+02   1.141846377E+03   0.000000000E+00  -2.046906398E+04   0.000000000E+00  -5.066894271E-03   0.000000000E+00
   1.326900000E+02   1.141846407E+03   0.000000000E+00  -2.046906360E+04   0.000000000E+00  -5.071488493E-03   0.000000000E+00
   1.327000000E+02   1.141846438E+03   0.000000000E+00  -2.046906322E+04   0.000000000E+00  -5.076080244E-03   0.000000000E+00
   1.327100000E+02   1.141846469E+03   0.000000000E+00  -2.046906284E+04   0.000000000E+00  -5.080669544E-03   0.000000000E+00
   1.327200000E+02   1.141846499E+03   0.000000000E+00  -2.046906245E+04   0.000000000E+00  -5.085256365E-03   0.000000000E+00
   1.327300000E+02   1.141846530E+03   0.000000000E+00  -2.046906207E+04   0.000000000E+00  -5.089840732E-03   0.000000000E+00
   1.327400000E+02   1.141846561E+03   0.000000000E+00  -2.046906169E+04   0.000000000E+00  -5.094422624E-03   0.000000000E+00
   1.327500000E+02   1.141846591E+03   0.000000000E+00  -2.046906130E+04   0.000000000E+00  -5.099002046E-03   0.000000000E+00
   1.327600000E+02   1.141846622E+03   0.000000000E+00  -2.046906092E+04   0.000000000E+00  -5.103578998E-03   0.000000000E+00
   1.327700000E+02   1.141846653E+03   0.000000000E+00  -2.046906054E+04   0.000000000E+00  -5.108153469E-03   0.000000000E+00
   1.327800000E+02   1.141846684E+03   0.000000000E+00  -2.046906015E+04   0.000000000E+00  -5.112725470E-03   0.000000000E+00
   1.327900000E+02   1.141846714E+03   0.000000000E+00  -2.046905977E+04   0.000000000E+00  -5.117294990E-03   0.000000000E+00
   1.328000000E+02   1.141846745E+03   0.000000000E+00  -2.046905938E+04   0.000000000E+00  -5.121862043E-03   0.000000000E+00
   1.328100000E+02   1.141846776E+03   0.000000000E+00  -2.046905899E+04   0.000000000E+00  -5.126426608E-03   0.000000000E+00
   1.328200000E+02   1.141846807E+03   0.000000000E+00  -2.046905861E+04   0.000000000E+00  -5.130988684E-03   0.000000000E+00
   1.328300000E+02   1.141846838E+03   0.000000000E+00  -2.046905822E+04   0.000000000E+00  -5.135548290E-03   0.000000000E+00
   1.328400000E+02   1.141846869E+03   0.000000000E+00  -2.046905784E+04   0.000000000E+00  -5.140105397E-03   0.000000000E+00
   1.328500000E+02   1.141846900E+03   0.000000000E+00  -2.046905745E+04   0.000000000E+00  -5.144660030E-03   0.000000000E+00
   1.328600000E+02   1.141846931E+03   0.000000000E+00  -2.046905706E+04   0.000000000E+00  -5.149212167E-03   0.000000000E+00
   1.328700000E+02   1.141846962E+03   0.000000000E+00  -2.046905667E+04   0.000000000E+00  -5.153761813E-03   0.000000000E+00
   1.328800000E+02   1.141846993E+03   0.000000000E+00  -2.046905629E+04   0.000000000E+00  -5.158308973E-03   0.000000000E+00
   1.328900000E+02   1.141847024E+03   0.000000000E+00  -2.046905590E+04   0.000000000E+00  -5.162853638E-03   0.000000000E+00
   1.329000000E+02   1.141847055E+03   0.000000000E+00  -2.046905551E+04   0.000000000E+00  -5.167395804E-03   0.000000000E+00
   1.329100000E+02   1.141847086E+03   0.000000000E+00  -2.046905512E+04   0.000000000E+00  -5.171935481E-03   0.000000000E+00
   1.329200000E+02   1.141847118E+03   0.000000000E+00  -2.046905473E+04   0.000000000E+00  -5.176472656E-03   0.000000000E+00
   1.329300000E+02   1.141847149E+03   0.000000000E+00  -2.046905434E+04   0.000000000E+00  -5.181007324E-03   0.000000000E+00
   1.329400000E+02   1.141847180E+03   0.000000000E+00  -2.046905395E+04   0.000000000E+00  -5.185539500E-03   0.000000000E+00
   1.329500000E+02   1.141847211E+03   0.000000000E+00  -2.046905356E+04   0.000000000E+00  -5.190069172E-03   0.000000000E+00
   1.329600000E+02   1.141847242E+03   0.000000000E+00  -2.046905317E+04   0.000000000E+00  -5.194596339E-03   0.000000000E+00
   1.329700000E+02   1.141847274E+03   0.000000000E+00  -2.046905278E+04   0.000000000E+00  -5.199120995E-03   0.000000000E+00
   1.329800000E+02   1.141847305E+03   0.000000000E+00  -2.046905239E+04   0.000000000E+00  -5.203643148E-03   0.000000000E+00
   1.329900000E+02   1.141847336E+03   0.000000000E+00  -2.046905200E+04   0.000000000E+00  -5.208162791E-03   0.000000000E+00
   1.330000000E+02   1.141847368E+03   0.000000000E+00  -2.046905161E+04   0.000000000E+00  -5.212679916E-03   0.000000000E+00
   1.330100000E+02   1.141847399E+03   0.000000000E+00  -2.046905121E+04   0.000000000E+00  -5.217194532E-03   0.000000000E+00
   1.330200000E+02   1.141847431E+03   0.000000000E+00  -2.046905082E+04   0.000000000E+00  -5.221706637E-03   0.000000000E+00
   1.330300000E+02   1.141847462E+03   0.000000000E+00  -2.046905043E+04   0.000000000E+00  -5.226216221E-03   0.000000000E+00
   1.330400000E+02   1.141847493E+03   0.000000000E+00  -2.046905003E+04   0.000000000E+00  -5.230723291E-03   0.000000000E+00
   1.330500000E+02   1.141847525E+03   0.000000000E+00  -2.046904964E+04   0.000000000E+00  -5.235227836E-03   0.000000000E+00
   1.330600000E+02   1.141847556E+03   0.000000000E+00  -2.046904925E+04   0.000000000E+00  -5.239729875E-03   0.000000000E+00
   1.330700000E+02   1.141847588E+03   0.000000000E+00  -2.046904885E+04   0.000000000E+00  -5.244229378E-03   0.000000000E+00
   1.330800000E+02   1.141847620E+03   0.000000000E+00  -2.046904846E+04   0.000000000E+00  -5.248726357E-03   0.000000000E+00
   1.330900000E+02   1.141847651E+03   0.000000000E+00  -2.046904806E+04   0.000000000E+00  -5.253220821E-03   0.000000000E+00
   1.331000000E+02   1.141847683E+03   0.000000000E+00  -2.046904767E+04   0.000000000E+00  -5.257712739E-03   0.000000000E+00
   1.331100000E+02   1.141847714E+03   0.000000000E+00  -2.046904727E+04   0.000000000E+00  -5.262202147E-03   0.000000000E+00
   1.331200000E+02   1.141847746E+03   0.000000000E+00  -2.046904688E+04   0.000000000E+00  -5.266689015E-03   0.000000000E+00
   1.331300000E+02   1.141847778E+03   0.000000000E+00  -2.046904648E+04   0.000000000E+00  -5.271173352E-03   0.000000000E+00
   1.331400000E+02   1.141847809E+03   0.000000000E+00  -2.046904609E+04   0.000000000E+00  -5.275655152E-03   0.000000000E+00
   1.331500000E+02   1.141847841E+03   0.000000000E+00  -2.046904569E+04   0.000000000E+00  -5.280134421E-03   0.000000000E+00
   1.331600000E+02   1.141847873E+03   0.000000000E+00  -2.046904529E+04   0.000000000E+00  -5.284611147E-03   0.000000000E+00
   1.331700000E+02   1.141847905E+03   0.000000000E+00  -2.046904489E+04   0.000000000E+00  -5.289085344E-03   0.000000000E+00
   1.331800000E+02   1.141847936E+03   0.000000000E+00  -2.046904450E+04   0.000000000E+00  -5.293556991E-03   0.000000000E+00
   1.331900000E+02   1.141847968E+03   0.000000000E+00  -2.046904410E+04   0.000000000E+00  -5.298026103E-03   0.000000000E+00
   1.332000000E+02   1.141848000E+03   0.000000000E+00  -2.046904370E+04   0.000000000E+00  -5.302492667E-03   0.000000000E+00
   1.332100000E+02   1.141848032E+03   0.000000000E+00  -2.046904330E+04   0.000000000E+00  -5.306956689E-03   0.000000000E+00
   1.332200000E+02   1.141848064E+03   0.000000000E+00  -2.046904290E+04   0.000000000E+00  -5.311418165E-03   0.000000000E+00
   1.332300000E+02   1.141848096E+03   0.000000000E+00  -2.046904250E+04   0.000000000E+00  -5.315877093E-03   0.000000000E+00
   1.332400000E+02   1.141848128E+03   0.000000000E+00  -2.046904210E+04   0.000000000E+00  -5.320333468E-03   0.000000000E+00
   1.332500000E+02   1.141848160E+03   0.000000000E+00  -2.046904170E+04   0.000000000E+00  -5.324787297E-03   0.000000000E+00
   1.332600000E+02   1.141848192E+03   0.000000000E+00  -2.046904130E+04   0.000000000E+00  -5.329238564E-03   0.000000000E+00
   1.332700000E+02   1.141848224E+03   0.000000000E+00  -2.046904090E+04   0.000000000E+00  -5.333687292E-03   0.000000000E+00
   1.332800000E+02   1.141848256E+03   0.000000000E+00  -2.046904050E+04   0.000000000E+00  -5.338133451E-03   0.000000000E+00
   1.332900000E+02   1.141848288E+03   0.000000000E+00  -2.046904010E+04   0.000000000E+00  -5.342577064E-03   0.000000000E+00
   1.333000000E+02   1.141848320E+03   0.000000000E+00  -2.046903970E+04   0.000000000E+00  -5.347018105E-03   0.000000000E+00
   1.333100000E+02   1.141848352E+03   0.000000000E+00  -2.046903930E+04   0.000000000E+00  -5.351456584E-03   0.000000000E+00
   1.333200000E+02   1.141848384E+03   0.000000000E+00  -2.046903890E+04   0.000000000E+00  -5.355892514E-03   0.000000000E+00
   1.333300000E+02   1.141848416E+03   0.000000000E+00  -2.046903849E+04   0.000000000E+00  -5.360325864E-03   0.000000000E+00
   1.333400000E+02   1.141848449E+03   0.000000000E+00  -2.046903809E+04   0.000000000E+00  -5.364756664E-03   0.000000000E+00
   1.333500000E+02   1.141848481E+03   0.000000000E+00  -2.046903769E+04   0.000000000E+00  -5.369184888E-03   0.000000000E+00
   1.333600000E+02   1.141848513E+03   0.000000000E+00  -2.046903728E+04   0.000000000E+00  -5.373610540E-03   0.000000000E+00
   1.333700000E+02   1.141848545E+03   0.000000000E+00  -2.046903688E+04   0.000000000E+00  -5.378033631E-03   0.000000000E+00
   1.333800000E+02   1.141848578E+03   0.000000000E+00  -2.046903648E+04   0.000000000E+00  -5.382454139E-03   0.000000000E+00
   1.333900000E+02   1.141848610E+03   0.000000000E+00  -2.046903607E+04   0.000000000E+00  -5.386872082E-03   0.000000000E+00
   1.334000000E+02   1.141848642E+03   0.000000000E+00  -2.046903567E+04   0.000000000E+00  -5.391287446E-03   0.000000000E+00
   1.334100000E+02   1.141848675E+03   0.000000000E+00  -2.046903526E+04   0.000000000E+00  -5.395700238E-03   0.000000000E+00
   1.334200000E+02   1.141848707E+03   0.000000000E+00  -2.046903486E+04   0.000000000E+00  -5.400110447E-03   0.000000000E+00
   1.334300000E+02   1.141848739E+03   0.000000000E+00  -2.046903445E+04   0.000000000E+00  -5.404518077E-03   0.000000000E+00
   1.334400000E+02   1.141848772E+03   0.000000000E+00  -2.046903405E+04   0.000000000E+00  -5.408923131E-03   0.000000000E+00
   1.334500000E+02   1.141848804E+03   0.000000000E+00  -2.046903364E+04   0.000000000E+00  -5.413325598E-03   0.000000000E+00
   1.334600000E+02   1.141848837E+03   0.000000000E+00  -2.046903323E+04   0.000000000E+00  -5.417725482E-03   0.000000000E+00
   1.334700000E+02   1.141848869E+03   0.000000000E+00  -2.046903283E+04   0.000000000E+00  -5.422122777E-03   0.000000000E+00
   1.334800000E+02   1.141848902E+03   0.000000000E+00  -2.046903242E+04   0.000000000E+00  -5.426517480E-03   0.000000000E+00
   1.334900000E+02   1.141848934E+03   0.000000000E+00  -2.046903201E+04   0.000000000E+00  -5.430909605E-03   0.000000000E+00
   1.335000000E+02   1.141848967E+03   0.000000000E+00  -2.046903160E+04   0.000000000E+00  -5.435299132E-03   0.000000000E+00
   1.335100000E+02   1.141848999E+03   0.000000000E+00  -2.046903120E+04   0.000000000E+00  -5.439686072E-03   0.000000000E+00
   1.335200000E+02   1.141849032E+03   0.000000000E+00  -2.046903079E+04   0.000000000E+00  -5.444070412E-03   0.000000000E+00
   1.335300000E+02   1.141849065E+03   0.000000000E+00  -2.046903038E+04   0.000000000E+00  -5.448452161E-03   0.000000000E+00
   1.335400000E+02   1.141849097E+03   0.000000000E+00  -2.046902997E+04   0.000000000E+00  -5.452831312E-03   0.000000000E+00
   1.335500000E+02   1.141849130E+03   0.000000000E+00  -2.046902956E+04   0.000000000E+00  -5.457207862E-03   0.000000000E+00
   1.335600000E+02   1.141849163E+03   0.000000000E+00  -2.046902915E+04   0.000000000E+00  -5.461581815E-03   0.000000000E+00
   1.335700000E+02   1.141849196E+03   0.000000000E+00  -2.046902874E+04   0.000000000E+00  -5.465953160E-03   0.000000000E+00
   1.335800000E+02   1.141849228E+03   0.000000000E+00  -2.046902833E+04   0.000000000E+00  -5.470321910E-03   0.000000000E+00
   1.335900000E+02   1.141849261E+03   0.000000000E+00  -2.046902792E+04   0.000000000E+00  -5.474688049E-03   0.000000000E+00
   1.336000000E+02   1.141849294E+03   0.000000000E+00  -2.046902751E+04   0.000000000E+00  -5.479051590E-03   0.000000000E+00
   1.336100000E+02   1.141849327E+03   0.000000000E+00  -2.046902710E+04   0.000000000E+00  -5.483412515E-03   0.000000000E+00
   1.336200000E+02   1.141849360E+03   0.000000000E+00  -2.046902669E+04   0.000000000E+00  -5.487770839E-03   0.000000000E+00
   1.336300000E+02   1.141849392E+03   0.000000000E+00  -2.046902627E+04   0.000000000E+00  -5.492126540E-03   0.000000000E+00
   1.336400000E+02   1.141849425E+03   0.000000000E+00  -2.046902586E+04   0.000000000E+00  -5.496479644E-03   0.000000000E+00
   1.336500000E+02   1.141849458E+03   0.000000000E+00  -2.046902545E+04   0.000000000E+00  -5.500830117E-03   0.000000000E+00
   1.336600000E+02   1.141849491E+03   0.000000000E+00  -2.046902504E+04   0.000000000E+00  -5.505177989E-03   0.000000000E+00
   1.336700000E+02   1.141849524E+03   0.000000000E+00  -2.046902462E+04   0.000000000E+00  -5.509523238E-03   0.000000000E+00
   1.336800000E+02   1.141849557E+03   0.000000000E+00  -2.046902421E+04   0.000000000E+00  -5.513865872E-03   0.000000000E+00
