   Time[sec]         u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             alpha[deg]        beta[deg]         phi[deg]          psi[deg]          eo                e1            
   1.611000000E+01   6.330437371E+02   0.000000000E+00   3.531661684E+01   0.000000000E+00   3.490502400E-06   0.000000000E+00   1.021398281E+04   0.000000000E+00  -1.499944453E+04   3.193140695E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123540E-01   0.000000000E+00
   1.612000000E+01   6.330437476E+02   0.000000000E+00   3.531661716E+01   0.000000000E+00   3.491901137E-06   0.000000000E+00   1.022032309E+04   0.000000000E+00  -1.499944427E+04   3.193140672E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123535E-01   0.000000000E+00
   1.613000000E+01   6.330437581E+02   0.000000000E+00   3.531661749E+01   0.000000000E+00   3.493298737E-06   0.000000000E+00   1.022666337E+04   0.000000000E+00  -1.499944401E+04   3.193140648E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123530E-01   0.000000000E+00
   1.614000000E+01   6.330437686E+02   0.000000000E+00   3.531661781E+01   0.000000000E+00   3.494695194E-06   0.000000000E+00   1.023300365E+04   0.000000000E+00  -1.499944375E+04   3.193140625E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123525E-01   0.000000000E+00
   1.615000000E+01   6.330437790E+02   0.000000000E+00   3.531661813E+01   0.000000000E+00   3.496090505E-06   0.000000000E+00   1.023934393E+04   0.000000000E+00  -1.499944349E+04   3.193140601E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123521E-01   0.000000000E+00
   1.616000000E+01   6.330437894E+02   0.000000000E+00   3.531661845E+01   0.000000000E+00   3.497484664E-06   0.000000000E+00   1.024568421E+04   0.000000000E+00  -1.499944323E+04   3.193140578E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123516E-01   0.000000000E+00
   1.617000000E+01   6.330437999E+02   0.000000000E+00   3.531661877E+01   0.000000000E+00   3.498877667E-06   0.000000000E+00   1.025202449E+04   0.000000000E+00  -1.499944298E+04   3.193140554E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123511E-01   0.000000000E+00
   1.618000000E+01   6.330438103E+02   0.000000000E+00   3.531661910E+01   0.000000000E+00   3.500269510E-06   0.000000000E+00   1.025836478E+04   0.000000000E+00  -1.499944272E+04   3.193140531E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123506E-01   0.000000000E+00
   1.619000000E+01   6.330438207E+02   0.000000000E+00   3.531661942E+01   0.000000000E+00   3.501660187E-06   0.000000000E+00   1.026470506E+04   0.000000000E+00  -1.499944246E+04   3.193140507E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123501E-01   0.000000000E+00
   1.620000000E+01   6.330438310E+02   0.000000000E+00   3.531661974E+01   0.000000000E+00   3.503049693E-06   0.000000000E+00   1.027104534E+04   0.000000000E+00  -1.499944220E+04   3.193140484E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123496E-01   0.000000000E+00
   1.621000000E+01   6.330438414E+02   0.000000000E+00   3.531662006E+01   0.000000000E+00   3.504438025E-06   0.000000000E+00   1.027738562E+04   0.000000000E+00  -1.499944195E+04   3.193140461E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123491E-01   0.000000000E+00
   1.622000000E+01   6.330438518E+02   0.000000000E+00   3.531662038E+01   0.000000000E+00   3.505825177E-06   0.000000000E+00   1.028372590E+04   0.000000000E+00  -1.499944169E+04   3.193140437E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123486E-01   0.000000000E+00
   1.623000000E+01   6.330438621E+02   0.000000000E+00   3.531662070E+01   0.000000000E+00   3.507211144E-06   0.000000000E+00   1.029006619E+04   0.000000000E+00  -1.499944143E+04   3.193140414E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123482E-01   0.000000000E+00
   1.624000000E+01   6.330438725E+02   0.000000000E+00   3.531662102E+01   0.000000000E+00   3.508595922E-06   0.000000000E+00   1.029640647E+04   0.000000000E+00  -1.499944118E+04   3.193140391E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123477E-01   0.000000000E+00
   1.625000000E+01   6.330438828E+02   0.000000000E+00   3.531662133E+01   0.000000000E+00   3.509979505E-06   0.000000000E+00   1.030274675E+04   0.000000000E+00  -1.499944092E+04   3.193140368E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123472E-01   0.000000000E+00
   1.626000000E+01   6.330438931E+02   0.000000000E+00   3.531662165E+01   0.000000000E+00   3.511361888E-06   0.000000000E+00   1.030908703E+04   0.000000000E+00  -1.499944066E+04   3.193140345E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123467E-01   0.000000000E+00
   1.627000000E+01   6.330439034E+02   0.000000000E+00   3.531662197E+01   0.000000000E+00   3.512743066E-06   0.000000000E+00   1.031542732E+04   0.000000000E+00  -1.499944041E+04   3.193140321E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123462E-01   0.000000000E+00
   1.628000000E+01   6.330439137E+02   0.000000000E+00   3.531662229E+01   0.000000000E+00   3.514123034E-06   0.000000000E+00   1.032176760E+04   0.000000000E+00  -1.499944015E+04   3.193140298E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123457E-01   0.000000000E+00
   1.629000000E+01   6.330439240E+02   0.000000000E+00   3.531662261E+01   0.000000000E+00   3.515501787E-06   0.000000000E+00   1.032810788E+04   0.000000000E+00  -1.499943990E+04   3.193140275E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123452E-01   0.000000000E+00
   1.630000000E+01   6.330439342E+02   0.000000000E+00   3.531662292E+01   0.000000000E+00   3.516879319E-06   0.000000000E+00   1.033444816E+04   0.000000000E+00  -1.499943964E+04   3.193140252E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123447E-01   0.000000000E+00
   1.631000000E+01   6.330439445E+02   0.000000000E+00   3.531662324E+01   0.000000000E+00   3.518255626E-06   0.000000000E+00   1.034078845E+04   0.000000000E+00  -1.499943939E+04   3.193140229E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123442E-01   0.000000000E+00
   1.632000000E+01   6.330439547E+02   0.000000000E+00   3.531662356E+01   0.000000000E+00   3.519630703E-06   0.000000000E+00   1.034712873E+04   0.000000000E+00  -1.499943913E+04   3.193140206E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123438E-01   0.000000000E+00
   1.633000000E+01   6.330439649E+02   0.000000000E+00   3.531662387E+01   0.000000000E+00   3.521004543E-06   0.000000000E+00   1.035346901E+04   0.000000000E+00  -1.499943888E+04   3.193140184E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123433E-01   0.000000000E+00
   1.634000000E+01   6.330439751E+02   0.000000000E+00   3.531662419E+01   0.000000000E+00   3.522377142E-06   0.000000000E+00   1.035980930E+04   0.000000000E+00  -1.499943862E+04   3.193140161E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123428E-01   0.000000000E+00
   1.635000000E+01   6.330439853E+02   0.000000000E+00   3.531662451E+01   0.000000000E+00   3.523748495E-06   0.000000000E+00   1.036614958E+04   0.000000000E+00  -1.499943837E+04   3.193140138E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123423E-01   0.000000000E+00
   1.636000000E+01   6.330439955E+02   0.000000000E+00   3.531662482E+01   0.000000000E+00   3.525118596E-06   0.000000000E+00   1.037248986E+04   0.000000000E+00  -1.499943812E+04   3.193140115E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123418E-01   0.000000000E+00
   1.637000000E+01   6.330440057E+02   0.000000000E+00   3.531662514E+01   0.000000000E+00   3.526487439E-06   0.000000000E+00   1.037883015E+04   0.000000000E+00  -1.499943786E+04   3.193140092E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123413E-01   0.000000000E+00
   1.638000000E+01   6.330440159E+02   0.000000000E+00   3.531662545E+01   0.000000000E+00   3.527855020E-06   0.000000000E+00   1.038517043E+04   0.000000000E+00  -1.499943761E+04   3.193140069E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123408E-01   0.000000000E+00
   1.639000000E+01   6.330440260E+02   0.000000000E+00   3.531662577E+01   0.000000000E+00   3.529221333E-06   0.000000000E+00   1.039151072E+04   0.000000000E+00  -1.499943736E+04   3.193140047E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123403E-01   0.000000000E+00
   1.640000000E+01   6.330440361E+02   0.000000000E+00   3.531662608E+01   0.000000000E+00   3.530586373E-06   0.000000000E+00   1.039785100E+04   0.000000000E+00  -1.499943710E+04   3.193140024E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123398E-01   0.000000000E+00
   1.641000000E+01   6.330440463E+02   0.000000000E+00   3.531662640E+01   0.000000000E+00   3.531950134E-06   0.000000000E+00   1.040419128E+04   0.000000000E+00  -1.499943685E+04   3.193140001E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123393E-01   0.000000000E+00
   1.642000000E+01   6.330440564E+02   0.000000000E+00   3.531662671E+01   0.000000000E+00   3.533312611E-06   0.000000000E+00   1.041053157E+04   0.000000000E+00  -1.499943660E+04   3.193139979E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123388E-01   0.000000000E+00
   1.643000000E+01   6.330440665E+02   0.000000000E+00   3.531662702E+01   0.000000000E+00   3.534673798E-06   0.000000000E+00   1.041687185E+04   0.000000000E+00  -1.499943635E+04   3.193139956E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123384E-01   0.000000000E+00
   1.644000000E+01   6.330440766E+02   0.000000000E+00   3.531662734E+01   0.000000000E+00   3.536033691E-06   0.000000000E+00   1.042321214E+04   0.000000000E+00  -1.499943609E+04   3.193139934E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123379E-01   0.000000000E+00
   1.645000000E+01   6.330440866E+02   0.000000000E+00   3.531662765E+01   0.000000000E+00   3.537392283E-06   0.000000000E+00   1.042955242E+04   0.000000000E+00  -1.499943584E+04   3.193139911E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123374E-01   0.000000000E+00
   1.646000000E+01   6.330440967E+02   0.000000000E+00   3.531662796E+01   0.000000000E+00   3.538749569E-06   0.000000000E+00   1.043589271E+04   0.000000000E+00  -1.499943559E+04   3.193139889E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123369E-01   0.000000000E+00
   1.647000000E+01   6.330441068E+02   0.000000000E+00   3.531662827E+01   0.000000000E+00   3.540105545E-06   0.000000000E+00   1.044223299E+04   0.000000000E+00  -1.499943534E+04   3.193139866E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123364E-01   0.000000000E+00
   1.648000000E+01   6.330441168E+02   0.000000000E+00   3.531662859E+01   0.000000000E+00   3.541460204E-06   0.000000000E+00   1.044857327E+04   0.000000000E+00  -1.499943509E+04   3.193139844E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123359E-01   0.000000000E+00
   1.649000000E+01   6.330441268E+02   0.000000000E+00   3.531662890E+01   0.000000000E+00   3.542813541E-06   0.000000000E+00   1.045491356E+04   0.000000000E+00  -1.499943484E+04   3.193139822E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123354E-01   0.000000000E+00
   1.650000000E+01   6.330441368E+02   0.000000000E+00   3.531662921E+01   0.000000000E+00   3.544165551E-06   0.000000000E+00   1.046125384E+04   0.000000000E+00  -1.499943459E+04   3.193139799E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123349E-01   0.000000000E+00
   1.651000000E+01   6.330441468E+02   0.000000000E+00   3.531662952E+01   0.000000000E+00   3.545516228E-06   0.000000000E+00   1.046759413E+04   0.000000000E+00  -1.499943434E+04   3.193139777E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123344E-01   0.000000000E+00
   1.652000000E+01   6.330441568E+02   0.000000000E+00   3.531662983E+01   0.000000000E+00   3.546865567E-06   0.000000000E+00   1.047393442E+04   0.000000000E+00  -1.499943409E+04   3.193139755E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123339E-01   0.000000000E+00
   1.653000000E+01   6.330441668E+02   0.000000000E+00   3.531663014E+01   0.000000000E+00   3.548213563E-06   0.000000000E+00   1.048027470E+04   0.000000000E+00  -1.499943384E+04   3.193139733E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123334E-01   0.000000000E+00
   1.654000000E+01   6.330441768E+02   0.000000000E+00   3.531663045E+01   0.000000000E+00   3.549560210E-06   0.000000000E+00   1.048661499E+04   0.000000000E+00  -1.499943359E+04   3.193139711E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123329E-01   0.000000000E+00
   1.655000000E+01   6.330441867E+02   0.000000000E+00   3.531663076E+01   0.000000000E+00   3.550905502E-06   0.000000000E+00   1.049295527E+04   0.000000000E+00  -1.499943334E+04   3.193139689E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123324E-01   0.000000000E+00
   1.656000000E+01   6.330441966E+02   0.000000000E+00   3.531663107E+01   0.000000000E+00   3.552249436E-06   0.000000000E+00   1.049929556E+04   0.000000000E+00  -1.499943309E+04   3.193139666E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123319E-01   0.000000000E+00
   1.657000000E+01   6.330442066E+02   0.000000000E+00   3.531663138E+01   0.000000000E+00   3.553592004E-06   0.000000000E+00   1.050563584E+04   0.000000000E+00  -1.499943284E+04   3.193139644E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123314E-01   0.000000000E+00
   1.658000000E+01   6.330442165E+02   0.000000000E+00   3.531663169E+01   0.000000000E+00   3.554933203E-06   0.000000000E+00   1.051197613E+04   0.000000000E+00  -1.499943259E+04   3.193139622E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123309E-01   0.000000000E+00
   1.659000000E+01   6.330442264E+02   0.000000000E+00   3.531663200E+01   0.000000000E+00   3.556273026E-06   0.000000000E+00   1.051831641E+04   0.000000000E+00  -1.499943234E+04   3.193139600E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123305E-01   0.000000000E+00
   1.660000000E+01   6.330442363E+02   0.000000000E+00   3.531663231E+01   0.000000000E+00   3.557611468E-06   0.000000000E+00   1.052465670E+04   0.000000000E+00  -1.499943210E+04   3.193139579E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123300E-01   0.000000000E+00
   1.661000000E+01   6.330442461E+02   0.000000000E+00   3.531663262E+01   0.000000000E+00   3.558948525E-06   0.000000000E+00   1.053099699E+04   0.000000000E+00  -1.499943185E+04   3.193139557E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123295E-01   0.000000000E+00
   1.662000000E+01   6.330442560E+02   0.000000000E+00   3.531663292E+01   0.000000000E+00   3.560284191E-06   0.000000000E+00   1.053733727E+04   0.000000000E+00  -1.499943160E+04   3.193139535E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123290E-01   0.000000000E+00
   1.663000000E+01   6.330442659E+02   0.000000000E+00   3.531663323E+01   0.000000000E+00   3.561618460E-06   0.000000000E+00   1.054367756E+04   0.000000000E+00  -1.499943135E+04   3.193139513E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123285E-01   0.000000000E+00
   1.664000000E+01   6.330442757E+02   0.000000000E+00   3.531663354E+01   0.000000000E+00   3.562951328E-06   0.000000000E+00   1.055001784E+04   0.000000000E+00  -1.499943110E+04   3.193139491E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123280E-01   0.000000000E+00
   1.665000000E+01   6.330442855E+02   0.000000000E+00   3.531663385E+01   0.000000000E+00   3.564282789E-06   0.000000000E+00   1.055635813E+04   0.000000000E+00  -1.499943086E+04   3.193139469E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123275E-01   0.000000000E+00
   1.666000000E+01   6.330442953E+02   0.000000000E+00   3.531663415E+01   0.000000000E+00   3.565612839E-06   0.000000000E+00   1.056269842E+04   0.000000000E+00  -1.499943061E+04   3.193139448E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123270E-01   0.000000000E+00
   1.667000000E+01   6.330443051E+02   0.000000000E+00   3.531663446E+01   0.000000000E+00   3.566941472E-06   0.000000000E+00   1.056903870E+04   0.000000000E+00  -1.499943036E+04   3.193139426E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123265E-01   0.000000000E+00
   1.668000000E+01   6.330443149E+02   0.000000000E+00   3.531663477E+01   0.000000000E+00   3.568268683E-06   0.000000000E+00   1.057537899E+04   0.000000000E+00  -1.499943012E+04   3.193139404E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123260E-01   0.000000000E+00
   1.669000000E+01   6.330443247E+02   0.000000000E+00   3.531663507E+01   0.000000000E+00   3.569594467E-06   0.000000000E+00   1.058171928E+04   0.000000000E+00  -1.499942987E+04   3.193139383E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123255E-01   0.000000000E+00
   1.670000000E+01   6.330443345E+02   0.000000000E+00   3.531663538E+01   0.000000000E+00   3.570918819E-06   0.000000000E+00   1.058805957E+04   0.000000000E+00  -1.499942962E+04   3.193139361E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123250E-01   0.000000000E+00
   1.671000000E+01   6.330443442E+02   0.000000000E+00   3.531663568E+01   0.000000000E+00   3.572241735E-06   0.000000000E+00   1.059439985E+04   0.000000000E+00  -1.499942938E+04   3.193139340E+00   0.000000000E+00   0.000000000E+00   0.000000000E+00   9.996123245E-01   0.000000000E+00
